Feature_1,Feature_2,Feature_3,Feature_4,Feature_5
-1.270069339302997,-1.1713184642453438,0.8553618742211662,0.6799778626815721,0.9060480666456018
-1.11294578919267,-1.0899826188839106,0.006118848670834239,0.8153270515150258,1.3814825078907207
-1.1089618867666886,-1.0866410491713683,-0.008274861261907861,0.8183832443359343,1.3854945528640308
-1.1429718964382887,-1.1123404852578231,0.10352669489298164,0.8204468693798772,1.3313388174232534
-1.1442574204295826,-1.1051209059347393,0.09319876059542813,0.8171859977819405,1.338993567986953
-1.1216360984538423,-1.084126579003393,0.015978804938090056,0.8044009751575772,1.385382897361568
-1.1567495736496056,-1.1204402844374215,0.11853468509816546,0.9024131391418505,1.256242033847011
-1.1259493535830951,-1.0894849306630687,0.0013131892523512705,0.8901587230352545,1.323962371958558
-1.115784845706072,-1.0872119314213218,0.0035133569915954004,0.8221463274835444,1.3773370926522543
-1.1319313869475927,-1.099155068749806,0.0431304823069051,0.8540263657037338,1.3339296076867604
-1.1090697674837857,-1.0783789370239636,-0.028237830125881467,0.8324959102313355,1.3831906244022942
-1.0621158568800015,-1.0278817726781344,-0.18678021752107915,0.8312867940878896,1.4454910529913263
-1.11294578919267,-1.0899826188839106,0.006118848670834239,0.8153270515150258,1.3814825078907207
-1.1089618867666886,-1.0866410491713683,-0.008274861261907861,0.8183832443359343,1.3854945528640308
-1.1429718964382887,-1.1123404852578231,0.10352669489298164,0.8204468693798772,1.3313388174232534
-1.1442574204295826,-1.1051209059347393,0.09319876059542813,0.8171859977819405,1.338993567986953
-1.1216360984538423,-1.084126579003393,0.015978804938090056,0.8044009751575772,1.385382897361568
-1.1567495736496056,-1.1204402844374215,0.11853468509816546,0.9024131391418505,1.256242033847011
-1.1259493535830951,-1.0894849306630687,0.0013131892523512705,0.8901587230352545,1.323962371958558
-1.115784845706072,-1.0872119314213218,0.0035133569915954004,0.8221463274835444,1.3773370926522543
-1.1319313869475927,-1.099155068749806,0.0431304823069051,0.8540263657037338,1.3339296076867604
-1.1090697674837857,-1.0783789370239636,-0.028237830125881467,0.8324959102313355,1.3831906244022942
-1.0621158568800015,-1.0278817726781344,-0.18678021752107915,0.8312867940878896,1.4454910529913263
-1.11294578919267,-1.0899826188839106,0.006118848670834239,0.8153270515150258,1.3814825078907207
-1.1089618867666886,-1.0866410491713683,-0.008274861261907861,0.8183832443359343,1.3854945528640308
-1.1429718964382887,-1.1123404852578231,0.10352669489298164,0.8204468693798772,1.3313388174232534
-1.1442574204295826,-1.1051209059347393,0.09319876059542813,0.8171859977819405,1.338993567986953
-1.1216360984538423,-1.084126579003393,0.015978804938090056,0.8044009751575772,1.385382897361568
-1.1567495736496056,-1.1204402844374215,0.11853468509816546,0.9024131391418505,1.256242033847011
-1.1259493535830951,-1.0894849306630687,0.0013131892523512705,0.8901587230352545,1.323962371958558
-1.115784845706072,-1.0872119314213218,0.0035133569915954004,0.8221463274835444,1.3773370926522543
-1.1319313869475927,-1.099155068749806,0.0431304823069051,0.8540263657037338,1.3339296076867604
-1.1090697674837857,-1.0783789370239636,-0.028237830125881467,0.8324959102313355,1.3831906244022942
-1.0621158568800015,-1.0278817726781344,-0.18678021752107915,0.8312867940878896,1.4454910529913263
-0.922235139622684,-0.8992131979607091,-0.3762387746954457,0.47257363248995105,1.7251134797888878
-0.8016624727821875,-0.7796996182846275,-0.5791378699581797,0.34536050863072,1.8151394523942745
-0.8301756789079379,-0.8012231288340286,-0.5388576757038083,0.3697697150605458,1.800486768385229
-0.7764481177157896,-0.7491917976428382,-0.6152076950050317,0.30696286399132,1.8338847463723402
-0.798258985265391,-0.7820074039906388,-0.5064323156596209,0.23167898227846592,1.8550197226371845
-0.7808996549506932,-0.7654058300991428,-0.5334454142986608,0.21613285260844775,1.863618046740049
-0.7506113288085646,-0.7346642653735062,-0.6160602944567789,0.24149722518765226,1.8598386634511979
-0.7441605159900165,-0.7268028356301441,-0.6249828951782078,0.23222689736990154,1.8637193494284672
-0.7678019708177645,-0.7482203687369053,-0.6071513661927278,0.27797970016345797,1.8451940055839398
-0.8308529287551594,-0.8096686564938217,-0.5230047410069463,0.3605963876337352,1.8029299386221922
-0.8337717886820571,-0.8095059978540035,-0.4317613147830825,0.2281330005824712,1.846906100736672
-0.8694734919329267,-0.8358205514696353,-0.46049032698741166,0.3800203825861345,1.7857639878038396
-0.7550784357765586,-0.7330583004437671,-0.6294944317898634,0.26697028268128764,1.8506608853289008
-0.7636977302111518,-0.7341987554290751,-0.6115096258155438,0.25502284764211997,1.854383263813651
-0.7868802108655786,-0.76295252273726,-0.5726485596875756,0.28074939470804905,1.841731898582365
-0.7807785452958665,-0.7566458313802683,-0.5724730949736543,0.2598660878710059,1.8500313837787827
-0.9061006820090897,-0.8836831031002007,-0.39650191064101387,0.440858634324535,1.7454270614257685
-0.9048585502778925,-0.8786594919704634,-0.40216084924430195,0.4375307230300767,1.7481481684625815
-0.7650885107080948,-0.7439189230159636,-0.6266671948665399,0.29713653771707804,1.83853809087352
-0.771375088572565,-0.7501748062182084,-0.6216672017990239,0.3103404084469504,1.8328766881428475
-0.7793940862700526,-0.7578658469798439,-0.6111823287412816,0.32031851767331965,1.828123744317858
-1.2426235929172755,-1.1906003077373022,1.0187932947552136,0.71465730034954,0.6997733055498239
-1.2627112535231113,-1.1814687838778362,0.8830492329400752,0.7052289540996063,0.8559018503612669
-1.2602750994246685,-1.1838504091408801,0.8982069597620356,0.7077785248863835,0.8381400239171306
-1.264204364054527,-1.180571329934835,0.8806934932117216,0.7140665961199272,0.8500156046577143
-1.268905914073982,-1.1726210871077627,0.8690961426542946,0.6784191869891962,0.8940116715382552
-1.2678868365374194,-1.1778997285983734,0.9004279197133295,0.7632429830405325,0.7821156623819322
-1.2723964752995984,-1.168699560235781,0.8779116837211731,0.6751803244588118,0.8880040273553937
-1.2686860350953544,-1.1737853830819829,0.8457315399184664,0.6920387071390802,0.9047011711197912
-1.26919500950417,-1.1733520639476624,0.8601640190549534,0.6898535856821897,0.8925294687146895
-1.2689562523924736,-1.1762899054579108,0.9008678698824936,0.7407485597660028,0.8036297282018877
-1.2452727395370695,-1.1939398597421331,0.9773231744780484,0.7245227601973508,0.7373666646038042
-1.2460364265850614,-1.188149616718838,1.0123950121805596,0.712505350110215,0.7092856810131253
-1.2440238620165964,-1.1865229901106207,1.0343429827238042,0.6958887589565285,0.7003151104468838
-1.241247338589437,-1.1795567489625585,1.07344435920638,0.7368423899524909,0.6105173383931245
-1.2418767303910616,-1.184697732083308,1.0485462619983628,0.7405084975330636,0.637519702942943
-1.2447008690628314,-1.1889892281013899,1.0142379520136702,0.731214936225539,0.688237208925012
-1.2482812402865189,-1.188815750028157,0.809481065803035,0.6577876705015404,0.9698282540101001
-1.270069339302997,-1.1713184642453438,0.8553618742211662,0.6799778626815721,0.9060480666456018
-1.0237002533715218,-0.9863683851086852,0.21698779624414577,0.08276464027011052,1.710316201965951
-1.064621362194361,-1.0319113774959385,0.48688640588393384,0.008204929617860682,1.6014414041885046
-1.0518348166605966,-1.0200790898799799,0.43196502992549146,0.007025416899641267,1.632923459715444
-1.0326939802935748,-0.9858216859664191,0.4701610107420766,-0.10387343981935328,1.6522280953372706
-1.032756777784255,-0.9816851954509216,0.4796720250972591,-0.11631830375076051,1.6510882518886776
-1.0189992455075043,-0.9463063198949735,0.31264025547748137,-0.06886275496826134,1.7215280648932578
-1.0656548867361377,-1.0215269840121004,0.36622337382717624,0.08398274180040122,1.6369757551206607
-1.046661493283323,-1.0058559521689896,0.32818841346304906,0.056437955072058926,1.6678910769172044
-1.0017152936282654,-0.9569064664102345,0.21198567837197899,0.004241014232913169,1.7423950674336075
-0.9888184325858045,-0.9489642164046449,0.16812198574414292,0.010876502822443996,1.758784160423862
-0.9582655562826764,-0.9199017180776335,0.21923441811432492,-0.1222202618826819,1.781153118128667
-1.0628715738286174,-1.0297518719072802,0.48752717940690565,0.0012787224484615647,1.6038175438805302
-1.0724218097610632,-1.0409890329195157,0.5182401700018676,0.014835157802356664,1.5803355148763543
-1.092279542282008,-1.0748883922268224,0.23790831867394574,0.3588581326848105,1.5704014831500739
-1.1731992981843682,-1.1479576268292595,0.603360986259028,0.3760207746352661,1.341775164119335
-1.1614503542516572,-1.1354536465925293,0.5645597572455356,0.34533525560099243,1.3870089879976581
-1.0480400125916143,-0.9958195344943174,0.2630591087039197,0.09821009321631063,1.6825903451657012
-1.1672295047941654,-1.1351193241575754,0.4621620519951421,0.4498052035774342,1.3903815733791638
-1.1622275979592043,-1.1302623307879183,0.4492934016191004,0.4362206813679547,1.4069758457600674
-1.13992380472607,-1.105241372720801,0.4038174636467051,0.363598466158187,1.4777492476419791
-1.1323845159781503,-1.0964412331714666,0.377050230094786,0.3519457904772177,1.4998297285776137
-1.1142876221208755,-1.0784481653785565,0.3391339213070758,0.3093947078186779,1.5442071583736787
-1.1630484589234495,-1.131680643762607,0.46337033462092625,0.42835625353411727,1.403002514531013
-1.146253017842622,-1.1125707352580705,0.4311624765006378,0.3696723773133161,1.4579888992867387
-1.1645505593685868,-1.1339176358289174,0.4742854267628508,0.42769240741003955,1.3964903610246133
-1.1473426080175402,-1.113973171290868,0.44010609762030023,0.36720214303521176,1.4540075386528963
-1.1653265807802458,-1.1345891768076637,0.4716546514836848,0.43402956696428324,1.3942315391399411
-1.1640696654182106,-1.1326765707766202,0.459768317401435,0.4371601958091439,1.3998177229842519
-1.1173754650115053,-1.0823439031146274,0.35613760159742375,0.3078801041723132,1.5357016623563955
-1.1702965355153534,-1.1409184208789571,0.5052309846378115,0.4325327554974188,1.3734512162590802
-1.11884623764168,-1.0742221517262442,0.2968768393506793,0.35298115985686573,1.5432103901603786
-1.1938213194914704,-1.1558797345973557,0.5228483665812168,0.5282855182683357,1.2985671692392735
-1.203505773653378,-1.1758800669052913,0.6341005962402622,0.5235107968641189,1.2217744474542882
-1.1830575859520964,-1.173404473081181,0.4487109601503956,0.635757617322894,1.2719934815599885
-0.8894511797792953,-0.8455437235706055,-0.13654895519611326,0.007346222518886596,1.864197636027127
-0.8384532972308621,-0.7842099174796416,-0.15825341324086764,-0.1271699858052421,1.9080866137566133
-1.1076524394516754,-1.074399885696411,0.23580159230885223,0.3946693998507381,1.5515813329884964
-1.1382505238120888,-1.1179431862484983,0.38426751783796836,0.40924048527512774,1.4626857069474917
-1.0028469582334063,-0.9584252258284548,0.17000964494462228,0.0463653973309897,1.744897141786249
-0.9785624599574758,-0.932837993655439,0.1318342935022966,0.003380053913646285,1.776186106196972
-1.0373554404277072,-1.0001351742804658,0.2253566247987488,0.12155347807026333,1.6905805118391604
-1.0100011129136943,-0.9726113197687961,0.19006576180392132,0.06225049548774251,1.7302961753908273
-1.1066359870492395,-1.0726910728705565,0.3352137176648138,0.284896797822807,1.559216544432176
-1.111964488656487,-1.0842804843284042,0.3740603004218707,0.2834892736463841,1.5386953989166356
-1.0128920086414939,-0.9942672544026879,-0.07317395659132145,0.40132593117791987,1.6790072884575837
-1.0049666355710971,-0.987051996684576,-0.09766414992333643,0.4034191175512564,1.6862636646277531
-0.986102721375802,-0.9680951840870217,-0.1372427780341649,0.38070324007852807,1.71073744341846
-1.0067464123580567,-0.9876194415280386,-0.09190900246181578,0.4003501977968453,1.6859246585510657
-1.0178507029079464,-0.9986183922969749,-0.06407702276086552,0.4084901398489338,1.6720559781168527
-1.0641342658985784,-1.044102355853368,0.10248839559531796,0.38828006411387467,1.6174681620427536
-1.0613143225965045,-1.0392742853522454,0.10336706033760006,0.3707616023586712,1.6264599452524788
-1.0504979942305772,-1.0306013987270435,0.06906414649312195,0.3714303761886114,1.6406048702758866
-1.044733333438822,-1.0255581590840839,0.04016559482899698,0.3848074970315203,1.6453184006623889
-1.076934992226744,-1.0569287342801406,0.1508197021181561,0.38566134781202016,1.5973826765767085
-1.066912222945426,-1.0472423937237032,0.11495741786753717,0.3858511963322934,1.613346002469298
-1.1998752835804944,-1.1846522186340995,0.5234041011858425,0.6557377435243035,1.2053856575044475
-1.1990340656286922,-1.1883083695305088,0.5282184951688796,0.662115865513688,1.1970080744766336
-1.1727437752865988,-1.1635236709106398,0.38317882252718627,0.6473171039912985,1.3057715196787538
-1.1876778727528492,-1.1856353963030781,0.48028933459430456,0.6625733079580846,1.2304506265035384
-1.192034400556417,-1.1777885474151375,0.4971741064275539,0.6270678998239669,1.2455809417200339
-1.1821976753179608,-1.177975385626945,0.474672624928713,0.6172409252340505,1.268259510782142
-1.1876644975924178,-1.1832786285142485,0.4792114958502795,0.6540295680231741,1.2377020622332124
-1.2016631600384673,-1.2054619709718943,0.5987871882951755,0.6704191778295746,1.1379187648856117
-1.184252511864061,-1.1774692559149298,0.47529720691951344,0.6223494649568525,1.2640750959026252
-1.2205360623819375,-1.2171409131962136,0.7421595517746664,0.7051591846442735,0.9903582391592107
-1.176846395813082,-1.1789686313151644,0.4880050482093505,0.5856525370026892,1.2821574419162063
-1.2012798489746697,-1.2005369345211905,0.5876907003723545,0.6573324754918467,1.1567936076316594
-1.1576566965215662,-1.1596105587581902,0.3606270432899722,0.6103105945175998,1.3463296174721844
-1.2161735508908136,-1.2294137275030776,0.9154150529465057,0.7455215808578315,0.7846506445895547
-1.2028558029755345,-1.1942608236444678,0.5654117056129623,0.6612771801921189,1.1704277408149208
-1.1980239393113237,-1.191759469936183,0.5598102526697847,0.6351119538918989,1.1948612026858236
-1.1915451884891226,-1.1871978466449729,0.5268871715686714,0.6271921158554061,1.2246637477100175
-1.2221654199368652,-1.2160675213431427,0.9875414495801793,0.7258217504887148,0.7248697412111144
-0.9308894144917867,-0.905992571453376,-0.21443444110943022,0.263198153270855,1.788118273783738
-0.9120106229929356,-0.8879142202237734,-0.4233124868168845,0.5077729120509005,1.7154644179826928
-0.9036149321360569,-0.8803695831914167,-0.43995350502067954,0.5029040687855943,1.7210339515625583
-0.9255460255558692,-0.9115746602532806,-0.3687956365961958,0.4933055711719679,1.712610751233378
-0.9245454662781307,-0.9110990452052924,-0.4189083912154835,0.5804101172029001,1.674142785496007
-0.9316514293810806,-0.9075329140213084,-0.3191257201599305,0.4168042057095855,1.7415058578527345
-0.9290526777854028,-0.9051703334126603,-0.3383787104919046,0.43709807390159905,1.7355036477883687
-0.9287555880663809,-0.9051547495759752,-0.33630719829473976,0.4331565731389616,1.7370609627981333
-0.9415553312404145,-0.9179380173387071,-0.3108542711685091,0.4452407737828386,1.7251068459647918
-0.9442371978831176,-0.9287865543612484,-0.31931114049726067,0.4876257858578625,1.7047091068837636
-0.9424129637069637,-0.9276333753751663,-0.31716322880608877,0.47764262354399767,1.7095669443442207
-0.914430328877788,-0.9001045580570824,-0.37180088293468877,0.4507657475096494,1.7355700223599098
-0.9110935872208406,-0.8968946174161401,-0.3740593948378826,0.4410614060093304,1.7409861934655326
-1.1111300893051883,-1.0988727583378974,0.10335477422591033,0.6482294035350115,1.458418669882164
-0.8629543660651406,-0.8329245669494997,-0.4357577721368214,0.3242915255124874,1.8073451796389746
-0.8929299464038957,-0.8581860024212926,-0.39317983500904413,0.3606001742196577,1.783695609614575
-0.9894279907579085,-0.9585843837466853,-0.22032995856988535,0.4914027872368123,1.6769395458376668
-1.0064623915809972,-0.9713330010720637,-0.19399169698803684,0.5168666142209385,1.6549204754201583
-0.8339151874955893,-0.798989318626618,-0.496234506535089,0.30518278808194277,1.8239562245753533
-0.9251780223609778,-0.8929481658626098,-0.38172960168500053,0.47491230993938,1.7249434799692087
-0.8817030905584027,-0.8503385644173097,-0.4217586242143802,0.3690103785638517,1.7847899006262407
-0.8724381442651814,-0.8406723895269417,-0.42283641436782693,0.3357862364399555,1.800160711719995
-0.9463155984822166,-0.9275745799151329,-0.33002236316807165,0.5075817335005379,1.6963308080648831
-0.9546189672269539,-0.9357924267608462,-0.30999215378824607,0.5102813811719346,1.6901221666041117
-0.8309707578925645,-0.812164335799292,-0.5161777250608813,0.3543560154983642,1.8049568032543737
-0.8353386558268177,-0.8162582394250457,-0.523459097000555,0.38166394912319135,1.793392043129227
-0.9688706850888763,-0.9510952833249713,-0.2767804946248185,0.5207693863229909,1.6759770767156754
-1.0215118849429399,-1.0007382885392222,-0.15890750559145586,0.5656691611407519,1.6154885179328664
